web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count
https://www.nytimes.com/2021/03/18/movies/happily-review.html,"In this keeps-you-guessing comedy, Joel McHale and Kerry Bishé play a couple married for 14 years whose mutual passion is undimmed, to the annoyance of their friends.",The New York Times,"subject: Movies;creative_works: Happily (Movie);persons: Grabinski, BenDavid;",2021-03-18T11:00:06+0000,344,‘Happily’ Review: Does Long-Lived Love Mean You Need Treatment?,,,Happily,,,,By Glenn Kenny,,Happily,0,"Comedy, Romance, Science Fiction, Thriller",https://www.commonwall.com/films/happily,673319,tt9849004,en,Happily,"Tom and Janet have been happily married for years. But a visit from a mysterious stranger leads to a dead body, a lot of questions, and a tense couples' trip with friends who may not actually be friends at all.",9.85,/uCV98jOIxwd0SMICfHFNcuo5CHS.jpg,United States of America,2021-03-19,0,96,English,5.7,105
https://www.nytimes.com/2021/02/23/movies/this-is-the-life-review.html,"Ava DuVernay’s 2008 documentary, now streaming on Netflix, is a personal love letter to a slice of Los Angeles’s 1990s hip-hop scene.",The New York Times,"subject: Documentary Films and Programs;subject: Rap and Hip-Hop;persons: DuVernay, Ava;subject: Black People;subject: Blacks;glocations: California;glocations: Los Angeles (Calif);creative_works: This Is the Life (Movie);",2021-02-23T19:47:00+0000,470,‘This Is the Life’ Review: A Valuable Part of Hip-Hop History,Critic’s Pick,,A Love Letter to 1990s California Hip-Hop,,,,By Robert Daniels,,This Is the Life,0,"Documentary, Music",http://www.goodlifelove.com,97399,tt1178658,en,This Is the Life,"In 1989, a collective of young hip hop artists gathered at a health food café in South Central Los Angeles. Their mandate? To reject gang culture and expand the musical boundaries of hip hop. DuVernay's documentary chronicles the historic legacy of the Good Life Cafe — the open mic nights that became an L.A. institution, the eclectic array of talented young MCs that emerged there, the alternative hip hop movement they developed, and their worldwide influence on the artform.",1.217,/3PC40QmeBWOHEMzmdcBM4VqBOnE.jpg,United States of America,2008-02-08,0,97,English,6.4,7
https://www.nytimes.com/2021/02/11/movies/to-all-the-boys-always-and-forever-review.html,"This final installment of the Netflix rom-com trilogy is earnest, bright-eyed and without a hint of cynicism.",The New York Times,"subject: Movies;persons: Condor, Lana;persons: Fimognari, Michael;persons: Centineo, Noah;creative_works: To All the Boys: Always and Forever (Movie);",2021-02-12T02:00:03+0000,482,‘To All the Boys: Always and Forever’ Review: Love Sweet Love,,,A Rom-Com Sequel That May Cause Cavities,,,,By Maya Phillips,,To All the Boys: Always and Forever,0,"Romance, Comedy, Drama",https://www.netflix.com/title/81040397,614409,tt10676012,en,To All the Boys: Always and Forever,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,29.161,/iepqdM52f4w75fNcvgRF5QoIAjm.jpg,United States of America,2021-02-12,0,115,"English, Korean",7.577,1826
https://www.nytimes.com/2021/02/11/movies/young-hearts-review.html,"The brother and sister filmmakers Sarah Sherman and Zachary Ray Sherman deliver romance, unadorned.",The New York Times,"subject: Movies;creative_works: Young Hearts (Movie);persons: Sherman, Sarah (Film Director);persons: Sherman, Zachary Ray (1984- );",2021-02-11T12:00:06+0000,324,‘Young Hearts’ Review: Movie Love by Algorithm,,,Young Hearts,,,,By Kristen Yoonsoo Kim,,Young Hearts,0,"Drama, Family",https://www.polar-bear.tv/young-hearts,1232449,tt15245268,nl,Young Hearts,"Fourteen-year-old Elias increasingly feels like an outsider in his village. When he meets his new neighbour of the same age, Alexander, Elias is confronted with his burgeoning sexuality.",20.291,/7kbwC76K2imfN8YKf0hQVcZf2G7.jpg,"Belgium, Netherlands",2024-10-10,0,97,"Dutch, French",0.0,0
https://www.nytimes.com/2021/02/04/movies/little-fish-review.html,This sci-fi romance imagines a world with widespread memory loss through the eyes of one couple.,The New York Times,"subject: Movies;creative_works: Little Fish (Movie);persons: Hartigan, Chad;",2021-02-04T12:00:06+0000,315,‘Little Fish’ Review: Do You Remember Love?,,,Little Fish,,,,By Kristen Yoonsoo Kim,,Little Fish,0,"Romance, Science Fiction, Drama",https://www.littlefish.movie,586791,tt9735470,en,Little Fish,A couple fights to hold their relationship together as a memory loss virus spreads and threatens to erase the history of their love and courtship.,17.828,/8AYQ7vyUI2HVLEKH7niFvJ1AdZp.jpg,"Canada, United States of America",2021-02-05,39053,101,English,7.0,180
https://www.nytimes.com/2021/02/04/movies/two-of-us-review-thwarted-love.html,An older lesbian couple is met with unexpected devastation in this aching romantic drama by Filippo Meneghetti.,The New York Times,"subject: Movies;persons: Sukowa, Barbara;creative_works: Two of Us (Movie);persons: Meneghetti, Filippo;",2021-02-04T12:00:03+0000,313,‘Two of Us’ Review: Thwarted Love,,,Two of Us,,,,By Beatrice Loayza,,Two of Us,0,"Drama, Romance",https://www.twoofusfilm.com,621744,tt9845110,fr,Deux,"Nina and Madeleine have been sharing their lives and the landing between their two apartments for decades. After more than 20 years of loving in the shadows, Madeleine promises Nina she will tell her family the truth. It takes an unexpected event to show her the importance of living your truth.",8.126,/itPHi7V84mUOYuvD3t0QK2oWfVP.jpg,"Belgium, France, Luxembourg",2020-02-12,208723,92,"German, French",7.1,151
https://www.nytimes.com/2021/01/21/movies/atlantis-review-a-bleak-apocalypse-love-story.html,"Ukraine’s official Oscar entry, the movie depicts an all-too-convincing dystopia, with no fancy gadgets or cars.",The New York Times,"subject: Movies;creative_works: Atlantis (Movie);persons: Vasyanovych, Valentyn;",2021-01-21T12:00:06+0000,320,‘Atlantis’ Review: A Bleak Apocalypse Love Story,Critic’s Pick,,Atlantis,,,,By Glenn Kenny,,Atlantis,0,"Music, Documentary",,15466,tt0101376,fr,Atlantis,"Atmospheric soundtrack follows this compilation of nature footage that focuses on the ocean and various life forms that live, mate and die in it.",9.394,/Y9GVuu0tVPUWvcFufTkBLg2840.jpg,"France, Italy",1991-08-21,138,74,French,6.2,44
https://www.nytimes.com/2020/12/24/movies/review-your-name-engraved-herein.html,The filmmaker Patrick Liu keeps the focus on the two young men in this Taiwanese drama and blurs the rest.,The New York Times,"subject: Movies;glocations: Taiwan;persons: Liu, Patrick (Filmmaker);creative_works: Your Name Engraved Herein (Movie);",2020-12-24T12:00:06+0000,295,‘Your Name Engraved Herein’ Review: When Love Is All You Can See,,,Your Name Engraved Herein,,,,By Teo Bugbee,,Your Name Engraved Herein,0,"Romance, Drama, Family",,719410,tt10329134,zh,刻在你心底的名字,"In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.",33.94,/m3y8B4beaYjGltS7G2zltURfaUD.jpg,"Taiwan, United States of America",2020-09-30,0,114,"Mandarin, English",7.9,239
https://www.nytimes.com/2020/12/22/movies/sylvies-love-review.html,Tessa Thompson and Nnamdi Asomugha star in a swoony love story that wonderfully rethinks the classic Hollywood melodrama.,The New York Times,"subject: Movies;persons: Asomugha, Nnamdi;persons: King, Aja Naomi;persons: Longoria, Eva;persons: Thompson, Tessa;glocations: Harlem (Manhattan, NY);creative_works: Sylvie's Love (Movie);persons: Ashe, Eugene;",2020-12-22T19:12:32+0000,1022,"‘Sylvie’s Love’ Review: In the Mood for Romance, Sighs and Tears",Critic’s Pick,,"Young Lovers Swoon, as Young Lovers Should",,,,By Manohla Dargis,,Sylvie,0,"Romance, Drama, TV Movie",,272450,tt0070762,de,Sylvie,"Fashion model Sylvie falls asleep drunk in the cab of Munich taxi driver Paul, and an impossible love affair beckons. Renegade director Klaus Lemke had previously startled German TV audiences with the biker drama Rocker, announcing an unprecedented, unvarnished freshness and authenticity with nonprofessional actors, real dialect and on-the-fly style. In Sylvie, he adds a disarming tenderness.",0.6,/dnx88EfM4JQgbmmLXrsisMr9i2.jpg,Germany,1973-12-16,0,86,German,7.0,5
https://www.nytimes.com/2020/12/17/movies/museum-town-review.html,This documentary looks at how a contemporary art museum in Western Massachusetts transformed a struggling small town.,The New York Times,"subject: Documentary Films and Programs;subject: Art;creative_works: Museum Town (Movie);persons: Trainer, Jennifer;organizations: Massachusetts Museum of Contemporary Art;subject: Museums;glocations: North Adams (Mass);",2020-12-17T15:49:52+0000,280,‘Museum Town’ Review: A Love Letter to Mass MoCA,,,Museum Town,,,,By Lovia Gyarkye,,Museum Town,0,Documentary,https://www.museumtownmovie.com/,576552,tt9617464,en,Museum Town,A rural American town suffering economically from factory closures finds an unconventional route to recovery with the help of MASS MoCA.,0.885,/5L576j6jxvWmdgA94xfuM7gCoGz.jpg,United States of America,2019-03-10,0,75,English,0.0,0
https://www.nytimes.com/2020/12/10/movies/wild-mountain-thyme-review.html,John Patrick Shanley adapts his play “Outside Mullingar” into a movie. (Don’t worry about the accents.),The New York Times,"subject: Movies;persons: Shanley, John Patrick;persons: Blunt, Emily;persons: Dornan, Jamie;creative_works: Outside Mullingar (Play);creative_works: Wild Mountain Thyme (Movie);",2020-12-10T12:00:04+0000,341,‘Wild Mountain Thyme’ Review: Finding Love Down on the Farm,,,Wild Mountain Thyme,,,,By Glenn Kenny,,Wild Mountain Thyme,0,"Romance, Drama",,628333,tt6842770,en,Wild Mountain Thyme,"Headstrong farmer Rosemary Muldoon has her heart set on winning her neighbour Anthony Reilly's love. The problem is, Anthony seems to have inherited a family curse, and remains oblivious to his beautiful admirer. Stung by his father's plans to sell the family farm to his American nephew, Anthony is jolted into pursuing his dreams.",17.764,/vMW81htT6Kki8x0G4UNb7l48iIr.jpg,"Ireland, United Kingdom",2020-12-11,0,102,English,5.169,154
https://www.nytimes.com/2020/11/26/movies/my-psychedelic-love-story-review.html,"This Errol Morris documentary explores the relationship between the LSD guru and Joanna Harcourt-Smith, a woman who likened herself to Mata Hari.",The New York Times,"subject: Documentary Films and Programs;creative_works: My Psychedelic Love Story (Movie);persons: Harcourt-Smith, Joanna (1946-2020);persons: Morris, Errol;subject: LSD (Lysergic Acid Diethylamide);subject: Content Type: Personal Profile;",2020-11-26T12:00:05+0000,599,‘My Psychedelic Love Story’ Review: On the Run With Timothy Leary,Critic’s Pick,,Acid and Romance: On the Run With Timothy Leary,,,,By Glenn Kenny,,My Psychedelic Love Story,0,Documentary,https://www.sho.com/titles/3497302/my-psychedelic-love-story,750595,tt12860964,en,My Psychedelic Love Story,An examination of the notorious high priest of LSD Timothy Leary through the eyes of his famed lover Joanna Harcourt-Smith.,1.4,/qaCRvYcejXfZ2hv9CApq3yhmqca.jpg,United States of America,2020-10-22,0,107,English,6.3,7
https://www.nytimes.com/2020/11/17/movies/69-saga-of-danny-hernadez-review.html,The rise and fall of the provocative rapper Tekashi69 is chronicled in this Hulu documentary.,The New York Times,"subject: Documentary Films and Programs;subject: Rap and Hip-Hop;persons: Gandhi, Vikram;persons: 6ix9ine (Rapper);creative_works: 69: The Saga of Danny Hernandez (Movie);",2020-11-17T19:07:20+0000,363,‘69: The Saga of Danny Hernandez’ Review: A SoundCloud-Rap Rat,,,"Loved in Hip-Hop, but Loathed in the End",,,,By Calum Marsh,,69: The Saga of Danny Hernandez,0,"Music, Documentary",https://www.hulu.com/movie/69-the-saga-of-danny-hernandez-345025ec-5022-4cca-a5f7-d3870fce96b3,765057,tt13473640,en,69: The Saga of Danny Hernandez,"Part investigative documentary, part real-life gangster movie, this film unpacks the life of polarizing rap sensation and internet troll Tekashi69, aka 69, while chronicling his meteoric rise and fall from fame.",2.208,/5xXGQLVtTAExHY92DHD9ewGmKxf.jpg,United States of America,2021-04-29,0,101,English,6.0,12
https://www.nytimes.com/2020/11/12/movies/ammonite-review.html,Kate Winslet’s fossil hunter and Saoirse Ronan’s convalescent embark on a forbidden seaside romance.,The New York Times,"subject: Movies;persons: Ronan, Saoirse;persons: Winslet, Kate;persons: Lee, Francis (1969- );creative_works: Ammonite (Movie);",2020-11-12T12:00:04+0000,510,‘Ammonite’ Review: Love on the Rocks,Critic’s Pick,,Love on the Rocks,,,,By Jeannette Catsoulis,,Ammonite,0,"Romance, Drama",https://www.ammonite-movie.com,568467,tt7983894,en,Ammonite,"In 1840s England, palaeontologist Mary Anning and a young woman sent by her husband to convalesce by the sea develop an intense relationship. Despite the chasm between their social spheres and personalities, Mary and Charlotte discover they can each offer what the other has been searching for: the realisation that they are not alone. It is the beginning of a passionate and all-consuming love affair that will defy all social bounds and alter the course of both lives irrevocably.",21.508,/5lx4pUHWZoOKJWsVsvurRRNW9FK.jpg,United Kingdom,2020-11-13,1396905,118,English,7.0,532
https://www.nytimes.com/2020/10/15/movies/love-and-monsters-review.html,The new sci-fi adventure from Michael Matthews lacks the self-seriousness of typical dystopian flicks but doesn’t completely lack depth.,The New York Times,"persons: Matthews, Michael (Film Director);subject: Movies;creative_works: Love and Monsters (Movie);",2020-10-15T11:00:07+0000,284,‘Love and Monsters’ Review: Coming-of-Age After the Apocalypse,,,Love and Monsters,,,,By Lovia Gyarkye,,Love and Monsters,30000000,"Comedy, Action, Adventure, Science Fiction",https://www.paramountmovies.com/movies/love-and-monsters,590223,tt2222042,en,Love and Monsters,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",39.423,/718NnyxyQuBQcGWt9sdelA1Zc3h.jpg,United States of America,2020-10-16,1122066,109,English,7.318,3840
https://www.nytimes.com/2020/10/01/movies/dick-johnson-is-dead-review.html,"With the help of her father, the documentary filmmaker Kirsten Johnson made a surprising, endearing movie about his death.",The New York Times,"creative_works: Dick Johnson Is Dead (Movie);subject: Documentary Films and Programs;persons: Johnson, Kirsten (1965- );creative_works: Cameraperson (Movie);subject: Death and Dying;",2020-10-01T11:00:08+0000,816,"‘Dick Johnson Is Dead’ Review: A Father’s Painful, Funny Goodbye",Critic’s pick,,A Love Letter Delivered Along With a Death Notice,,,,By Manohla Dargis,,Dick Johnson Is Dead,0,Documentary,https://www.netflix.com/title/80234465,653574,tt11394180,en,Dick Johnson Is Dead,"With this inventive portrait, director Kirsten Johnson seeks a way to keep her 86-year-old father alive forever. Utilizing moviemaking magic and her family’s dark humor, she celebrates Dr. Dick Johnson’s last years by staging fantasies of death and beyond. Together, dad and daughter confront the great inevitability awaiting us all.",7.944,/2h8bkpyGK0U5cVCH79Hzw1LT5qn.jpg,United States of America,2020-01-23,0,89,English,7.191,123
https://www.nytimes.com/2020/09/03/movies/love-guaranteed-review-swiping-left-on-online-dating.html,Rachael Leigh Cook stars in this rom-com about a lawyer and her charming new client who wants to sue a dating website for falsely promising love.,The New York Times,"subject: Movies;persons: Cook, Rachael Leigh;persons: Wayans, Damon Jr;persons: Johnson, Mark Steven;creative_works: Love, Guaranteed (Movie);",2020-09-03T07:01:05+0000,343,"‘Love, Guaranteed’ Review: Swiping Left on Online Dating",,,"Love, Guaranteed",,,,By Natalia Winkelman,,"Love, Guaranteed",0,"Romance, Comedy",https://www.netflix.com/title/81076898,644090,tt11100856,en,"Love, Guaranteed",A lawyer takes on a new client that wants to sue a dating website because it guarantees love.,17.686,/6K22JB6fZZLBuM0knfl8rs9Zoxg.jpg,United States of America,2020-09-02,0,91,English,6.4,624
https://www.nytimes.com/2020/06/19/movies/feel-the-beat-review.html,A prickly professional dancer becomes a reluctant instructor for a preteen dance troupe in this formulaic dramedy.,The New York Times,"subject: Movies;persons: Carson, Sofia (1993- );persons: Down, Elissa (1975- );creative_works: Feel the Beat (Movie);",2020-06-19T07:01:02+0000,253,‘Feel the Beat’ Review: Tough Love in the Dance Studio,,,A Young Troupe Needs Some Ballet Tough Love,,,,By Natalia Winkelman,,Feel the Beat,0,"Comedy, Music, Drama",https://www.netflix.com/title/80994878,707886,tt10714856,en,Feel the Beat,"After failing to make it on Broadway, April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition.",22.797,/Af2jt7m9GLFpR4V11xOsFmT8OKD.jpg,"Canada, United States of America",2020-06-19,0,107,"English, Turkish",7.6,1074
https://www.nytimes.com/2020/06/18/movies/babyteeth-review.html,"Eliza Scanlen plays a seriously ill high schooler who falls for the wrong guy who turns out to have the right stuff, after all.",The New York Times,"subject: Movies;creative_works: Babyteeth (Movie);persons: Murphy, Shannon (Film Director);persons: Scanlen, Eliza;persons: Wallace, Toby (1996- );",2020-06-18T16:31:36+0000,517,"‘Babyteeth’ Review: Love Means Never Having, Well, You Know",,,"Love Means Never Having, Well, You Know",,,,By Manohla Dargis,,Babyteeth,0,"Drama, Comedy, Romance",http://babyteeth.movie,522098,tt8399664,en,Babyteeth,A terminally ill teen upsets her parents when she falls in love with a small-time drug dealer.,15.252,/aINpljdt3VVMrCLtJW4BektwYOp.jpg,Australia,2020-06-15,989310,118,English,6.9,320
https://www.nytimes.com/2020/06/03/movies/spelling-the-dream-review.html,"This Netflix documentary explores the unbroken Indian-American dominance of the U.S. national spelling bee, to less than winning results.",The New York Times,"subject: Documentary Films and Programs;subject: Scripps National Spelling Bee;persons: Rega, Sam;creative_works: Spelling the Dream (Movie);subject: Spelling;organizations: Netflix Inc;",2020-06-03T12:44:10+0000,296,‘Spelling the Dream’ Review: Words of Inspiration,,,Love of Language Spells Success,,,,By Bilal Qureshi,,Spelling the Dream,0,Documentary,https://www.netflix.com/title/81069312,530973,tt6193522,en,Spelling the Dream,"Since 1999, 18 of the last 22 winners of the Scripps National Spelling Bee have been Indian-American, making the incredible trend one of the longest in sports history. “Breaking the Bee” is a feature-length documentary that explores and celebrates this new dynasty while following four students, ages 7 to 14, as they vie for the title of spelling bee champion.",2.786,/piAOvsXc1gg7HrS0FYjPik7dVkl.jpg,United States of America,2020-06-03,0,82,English,7.0,12
https://www.nytimes.com/2020/04/29/movies/a-secret-love-review.html,"This tender film explores the partnership between two women who lived, in public and to kin, as dear friends for six decades.",The New York Times,"subject: Documentary Films and Programs;subject: Homosexuality and Bisexuality;persons: Bolan, Chris (Filmmaker);creative_works: A Secret Love (Movie);",2020-04-29T07:01:02+0000,309,‘A Secret Love’ Review: A Lesbian Couple’s Enduring Affection,,,Making a Haven of Their Own,,,,By Natalia Winkelman,,A Secret Love,0,Documentary,https://www.netflix.com/title/80209024,687156,tt3260524,en,A Secret Love,"Amid shifting times, two women kept their decades-long love a secret. But coming out later in life comes with its own set of challenges.",8.406,/28LNd4KEpqt9i8sgXrVcrdr2kgI.jpg,United States of America,2020-04-29,0,83,English,7.3,114
https://www.nytimes.com/2020/04/10/movies/love-wedding-repeat-review-a-tumble-down-the-aisle.html,A couple’s reception becomes a disaster (or does it?) in this comedy of multiple errors.,The New York Times,"subject: Movies;creative_works: Love Wedding Repeat (Movie);persons: Craig, Dean (1974- );persons: Claflin, Sam;persons: Munn, Olivia;",2020-04-10T07:01:05+0000,414,‘Love Wedding Repeat’ Review: A Tumble Down the Aisle,Movie Review,,Pratfalling Down The Aisle,,,,By Amy Nicholson,,Love Wedding Repeat,0,"Comedy, Romance",https://www.netflix.com/title/80227754,624808,tt5096470,en,Love Wedding Repeat,"While trying to make his sister's wedding day go smoothly, Jack finds himself juggling an angry ex-girlfriend, an uninvited guest with a secret, a misplaced sleep sedative, and the girl that got away in alternate versions of the same day.",14.791,/u0MV99rB1hv8tkjtBJHfwIGCVKD.jpg,"United Kingdom, Italy",2020-04-10,0,100,"English, Italian",5.636,680
https://www.nytimes.com/2020/04/02/movies/almost-love-review.html,This ensemble comedy treats class solidarity as the love that dare not speak its name.,The New York Times,"subject: Movies;creative_works: Almost Love (Movie);persons: Doyle, Mike (1972- );",2020-04-02T11:00:03+0000,408,"‘Almost Love’ Review: Schooled in Romance, but Missing Class",,,"Schooled in Romance, but Missing Class",,,,By Teo Bugbee,,Almost Love,0,"Drama, Romance, Comedy",https://www.sellbymovie.com/,598586,tt8739582,en,Almost Love,"Adam and Marklin’s 5-year relationship has gone from a passionate flame to a simmer, forcing them to reconcile with each other’s shortcomings while their friends endlessly search for love in New York City.",4.001,/poT702txRhohpQ6sZfOxu7OIxMQ.jpg,United States of America,2019-06-26,0,94,English,6.4,39
https://www.nytimes.com/2020/03/05/movies/hope-gap-review-a-thin-line-between-love-and-war.html,Annette Bening and Bill Nighy play a couple that has lost its way after 29 years of marriage.,The New York Times,"subject: Movies;persons: Bening, Annette;persons: Nighy, Bill;persons: Nicholson, William (1948- );creative_works: Hope Gap (Movie);",2020-03-05T12:00:03+0000,257,‘Hope Gap’ Review: A Thin Line Between Love and War,,,Hope Gap,,,,By Aisha Harris,,Hope Gap,0,Drama,https://www.originpictures.co.uk/hope-gap,537140,tt7587876,en,Hope Gap,"Grace lives an idyllic life in a British seaside town, but her world soon comes crashing down when her husband of 29 years tells her he's leaving her for another woman. Through stages of shock, disbelief and anger -- and with support from her son -- Grace ultimately regains her footing while learning it's never too late to be happy.",14.322,/rR34zm5VWanjG44BWrHmh5NFDNu.jpg,United Kingdom,2019-10-03,1136167,100,English,6.3,119
https://www.nytimes.com/2020/02/28/movies/all-the-bright-places-review.html,Elle Fanning and Justice Smith breathe life into a film about mental illness and the healing power of love.,The New York Times,"subject: Movies;creative_works: All the Bright Places (Movie);persons: Haley, Brett;persons: Fanning, Elle;persons: Smith, Justice (1995- );organizations: Netflix Inc;",2020-02-28T08:01:07+0000,233,‘All the Bright Places’ Review: Love Amid Trauma,Streaming Movie Review,,A Refreshing Exploration of Mental Illness,,,,By Candice Frederick,,All the Bright Places,0,"Romance, Drama",https://www.netflix.com/title/80208802,342470,tt3907584,en,All the Bright Places,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,26.812,/4SafxuMKQiw4reBiWKVZJpJn80I.jpg,United States of America,2020-02-28,0,108,English,7.7,2768
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,16000000,"Drama, Romance",https://www.thephotographmovie.com/,589049,tt7798646,en,The Photograph,"When famed photographer Christina Eames dies unexpectedly, she leaves her estranged daughter, Mae, hurt, angry and full of questions. When Mae finds a photograph tucked away in a safe-deposit box, she soon finds herself delving into her mother's early life -- an investigation that leads to an unexpected romance with a rising journalist.",16.882,/cdqZqIcWt0Ne2Io2OA9iWqqMuCA.jpg,"Canada, United States of America",2020-02-14,20690779,106,English,6.5,194
https://www.nytimes.com/2020/02/12/movies/ordinary-love-review.html,Lesley Manville and Liam Neeson play a married couple facing a cancer diagnosis.,The New York Times,"subject: Movies;creative_works: Ordinary Love (Movie);persons: Neeson, Liam;persons: Manville, Lesley;persons: D'Sa, Lisa Barros;persons: Leyburn, Glenn;",2020-02-12T19:46:45+0000,569,‘Ordinary Love’ Review: In Sickness and in Health,,,Old-Sweater Lives,,,,By A.O. Scott,,Ordinary Love,0,"Drama, Romance",https://bleeckerstreetmedia.com/ordinary-love-film,588787,tt6012380,en,Ordinary Love,An extraordinary look at the lives of a middle-aged couple in the midst of the wife's breast cancer diagnosis.,11.832,/aZcZKvqZFRxu3TgCiJzFu5Vb1GP.jpg,"Ireland, United Kingdom",2019-12-06,0,92,English,6.8,129
https://www.nytimes.com/2020/02/11/movies/to-all-the-boys-ps-i-still-love-you-review.html,The second installment in Netflix’s ’80s-style teen romance trilogy asks the question John Hughes left unanswered.,The New York Times,"subject: Movies;persons: Condor, Lana;persons: Centineo, Noah;creative_works: To All the Boys: PS I Still Love You (Movie);persons: Fimognari, Michael;",2020-02-11T18:33:41+0000,654,"‘To All the Boys: P.S. I Still Love You’ Review: Bliss, for Now",Streaming Movie Review,,"Follow Your Bliss While It Lasts, Kids",,,,By Amy Nicholson,,To All the Boys: P.S. I Still Love You,0,"Romance, Comedy",https://www.netflix.com/title/81030842,565426,tt9354842,en,To All the Boys: P.S. I Still Love You,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,29.977,/maib5VlmEqp5xlN8lptnBSftp2o.jpg,United States of America,2020-02-12,0,102,English,6.851,2459
https://www.nytimes.com/2020/01/09/movies/the-woman-who-loves-giraffes-review.html,"This warm documentary uses one woman’s singular passion to fuel a tale of zoological discovery, blatant sexism and environmental alarm.",The New York Times,"subject: Documentary Films and Programs;subject: Giraffes;creative_works: The Woman Who Loves Giraffes (Movie);persons: Dagg, Anne Innis;persons: Reid, Alison (Filmmaker);",2020-01-09T12:00:04+0000,279,‘The Woman Who Loves Giraffes’ Review: Crackers for Animals,,,A Special Spot  In Her Heart,,,,By Jeannette Catsoulis,,The Woman Who Loves Giraffes,0,Documentary,,544825,tt8901942,en,The Woman Who Loves Giraffes,"Dr. Anne Innis Dagg re-traces the steps of her groundbreaking 1956 journey to South Africa to study giraffes in the wild. Now, at 85 years old, Anne sees a startling contrast between the world of giraffes she once knew and the one it has become. Weaving through the past and present, her harrowing journey gives us an intimate look into the factors that destroyed her career and the forces that brought her back.",2.086,/1qB0O1yTXjgptAMM7ngSgrUejrf.jpg,"Canada, South Africa, United States of America",2018-10-03,0,81,,6.6,15
https://www.nytimes.com/2019/11/05/movies/marriage-story-review.html,"Adam Driver and Scarlett Johansson self-consciously uncouple in Noah Baumbach’s tender, stinging tale of divorce.",The New York Times,"subject: Movies;persons: Baumbach, Noah;creative_works: Marriage Story (Movie);persons: Driver, Adam;persons: Johansson, Scarlett;persons: Alda, Alan;persons: Dern, Laura;persons: Liotta, Ray;",2019-11-05T19:01:02+0000,1244,‘Marriage Story’ Review: Dance Me to the End of Love,critic’s pick,,"Friendly Split, Shattering Break",,,,By A.O. Scott,,Marriage Story,18000000,Drama,https://www.marriagestorymovie.com,492188,tt7653254,en,Marriage Story,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",30.359,/91osxUqsq1JC0zJzB1CpAavlWu7.jpg,United Kingdom,2019-09-28,2300000,137,English,7.7,6675
https://www.nytimes.com/2019/10/17/movies/cyrano-my-love-review.html,This superficial take on the writing and initial staging of “Cyrano de Bergerac” is a whirlwind of soapy declarations and backstage chaos.,The New York Times,"subject: Movies;creative_works: Cyrano, My Love (Movie);persons: Michalik, Alexis;",2019-10-17T11:00:03+0000,291,"‘Cyrano, My Love’ Review: A Nose for Romance",,,"Cyrano, My Love",,,,By Jeannette Catsoulis,,"Cyrano, My Love",9208475,"Comedy, History",http://roadsideattractions.com/filmography/cyranomylove,544510,tt7201846,fr,Edmond,"Paris, France, December 1897. The young playwright Edmond Rostand feels like a failure. Inspiration has abandoned him. Married and father of two children, desperate and penniless, he persuades the great actor Constant Coquelin to perform the main role in his new play. But there is a problem: Coquelin wants to premiere it at Christmas and Edmond has not written a single word.",9.767,/9Y1VxSfJdu8fqQqgX0x6OObxvUw.jpg,"Belgium, France",2018-11-10,0,113,"French, Russian",7.5,476
https://www.nytimes.com/2019/10/03/movies/pretenders-review.html,"Directed by James Franco and featuring James Franco, this film indulges in a distasteful brand of nostalgia.",The New York Times,"subject: Movies;persons: Franco, James;creative_works: Pretenders (Movie);",2019-10-03T11:00:07+0000,276,"‘Pretenders’ Review: A Little New Wave Love, a Lot of Misogyny",,,Pretenders,,,,By Glenn Kenny,,Pretenders,0,Drama,,346666,tt2825596,en,Pretenders,"A love triangle involving a photographer, a director and an actress.",2.424,/eWPltanYK8ijio8SFgrGCumIEB0.jpg,United States of America,2019-09-27,0,95,English,5.6,13
